date,polarity,log_merit,post,polarity_and_log_merit
2017-02-03,0.11427694531836072,5.920950549539546,706,0.6779806070080888
2017-02-04,0.13753187499391778,5.881007381794775,646,0.7980025345024764
2017-02-05,0.10833469089150595,5.9817111369746945,803,0.6414336561994305
2017-02-06,0.11324419788389446,6.001198947212479,615,0.6725580792628375
2017-02-07,0.1237956744029559,5.952389814710245,595,0.7495824098112053
2017-02-08,0.11855326940681413,5.896673013845844,627,0.6885952511248499
2017-02-09,0.12322966262218672,6.0588350379934734,707,0.7325271362729591
2017-02-10,0.1329435854869664,5.964367823427633,685,0.7776658393500719
2017-02-11,0.13220788363027922,5.965028335647387,767,0.7878958860642763
2017-02-12,0.1574972848393029,5.862174222982678,718,0.9307781063841835
2017-02-13,0.14028042815941738,5.7884657327717965,713,0.8099907906208059
2017-02-14,0.13847805404007846,5.674986839611579,651,0.770428849447339
2017-02-15,0.13642884392672208,5.891270938094634,578,0.804341116080182
2017-02-16,0.10251421485196717,5.775118689795673,595,0.5698469574267652
2017-02-17,0.11412530308167286,5.768090981193635,499,0.6484266886548764
2017-02-18,0.10244826896171029,5.785828278105762,515,0.5816262352698106
2017-02-19,0.12796306223618747,5.788981111273291,513,0.7334588659313079
2017-02-20,0.120732051751777,5.60626683243825,601,0.6658011926935217
2017-02-21,0.13797432635371554,5.6029969306979215,538,0.7736584127778574
2017-02-22,0.1153832831635504,5.534142635905953,652,0.6003564481887779
2017-02-23,0.11243097136761265,5.567300969226637,612,0.6191793475332882
2017-02-24,0.1283905941840457,5.890175181733343,621,0.7405244700060988
2017-02-25,0.12383990966007914,5.997690656661246,764,0.7305756504257239
2017-02-26,0.12533016154890977,5.894864796283277,705,0.738335573759162
2017-02-27,0.14279360557974105,5.896905546481234,652,0.8377362489258081
2017-02-28,0.12340558195807287,5.840840752547513,688,0.7009466234910715
2017-03-01,0.12039538343132462,5.801512224433288,594,0.6951116295336733
2017-03-02,0.11476883963990901,5.782113403416202,687,0.6708425369862997
2017-03-03,0.11858689765158334,6.0597087166037875,890,0.7101398005424892
2017-03-04,0.13283467850858224,5.975590822597805,857,0.7974309054861661
2017-03-05,0.11995355723964964,5.9675452689076565,798,0.7260162428254797
2017-03-06,0.12963038578346467,6.059720757902404,615,0.7731919177827837
2017-03-07,0.09077908509202909,6.001106797623213,690,0.5201644740807346
2017-03-08,0.10252848413622781,5.957751830418231,736,0.6043574761086937
2017-03-09,0.10777353335480967,6.047601863948471,806,0.659575215156306
2017-03-10,0.11919416168050062,5.914671101492939,883,0.7091894997666802
2017-03-11,0.11560267238219712,6.019252365959986,819,0.6669114179354609
2017-03-12,0.1240666985748534,5.966531122486546,670,0.7404496540667235
2017-03-13,0.11717831133821721,5.984293291036059,679,0.7031127326849996
2017-03-14,0.10974015981866851,5.950588154823491,751,0.6469462855283551
2017-03-15,0.09649549392876987,5.888646286247123,907,0.5622900170623004
2017-03-16,0.10865656942922972,5.995470543984687,722,0.6552311996953822
2017-03-17,0.13917932878047318,5.81939903989832,927,0.7892708091751521
2017-03-18,0.1054171988971829,5.964482462225623,830,0.6278722354011654
2017-03-19,0.10618553131066165,5.848472778415771,968,0.6210662575422947
2017-03-20,0.11868418788997451,5.89978198113734,852,0.6983362753959996
2017-03-21,0.09034581448166036,6.069720569970043,735,0.5303288006143302
2017-03-22,0.09735433395952225,6.003895644373657,743,0.5884665001065188
2017-03-23,0.1019353952499915,6.012522920330418,750,0.6074462951906399
2017-03-24,0.11563263206050688,6.093955625703316,803,0.6872890688391605
2017-03-25,0.08344796942542151,5.973754729356613,827,0.4932606450995184
2017-03-26,0.11266914422238186,5.863579178604133,713,0.6597374360420902
2017-03-27,0.11476587676097844,5.792975371124706,779,0.6794249863167735
2017-03-28,0.09617501146143213,5.734191154635159,655,0.5400932480268145
2017-03-29,0.12509523409525264,5.787648982952866,679,0.7023024540087043
2017-03-30,0.12855293872888493,5.931279301228875,584,0.7694509030423401
2017-03-31,0.13388397607248867,6.046885014533671,610,0.7983196452189928
2017-04-01,0.13066573774364837,5.743705743810809,515,0.7159658164973487
2017-04-02,0.1204032972395737,5.720548803035839,590,0.7092471020497726
2017-04-03,0.13028919517358498,5.776417011009033,745,0.7349223484031596
2017-04-04,0.10702758973952187,5.9202162557212965,815,0.6308321263214338
2017-04-05,0.14039033734496273,5.817243171870534,698,0.7865041257091294
2017-04-06,0.07906826413586923,5.986170464025871,1095,0.47066133926582
2017-04-07,0.07997667739323105,6.010988247502121,826,0.4823509513152067
2017-04-08,0.11314216589369169,5.871666493640301,915,0.6568041611104832
2017-04-09,0.11244269077975363,5.927919262376341,704,0.6549006884289802
2017-04-10,0.12650433247560935,5.733206688049879,768,0.706356301407692
2017-04-11,0.13331820763754507,5.849912063673378,833,0.7837631989939038
2017-04-12,0.13222367578102975,5.771910975646356,665,0.7455009296456341
2017-04-13,0.13722130106539987,5.7673917540314505,843,0.8025289888306656
2017-04-14,0.10875151189585562,5.951484199352321,822,0.6336010029662931
2017-04-15,0.12101731148986823,5.95055812860692,808,0.719888754473381
2017-04-16,0.09425138128555106,5.965581520045464,705,0.5571041871820067
2017-04-17,0.13744931259515109,5.702797978735781,706,0.7806507787163015
2017-04-18,0.1042008184642741,5.620482615612899,708,0.6117171988310276
2017-04-19,0.1314002811683694,5.794158732515352,786,0.7457089807712952
2017-04-20,0.13316322714105944,5.7645787225500404,753,0.7549242381119693
2017-04-21,0.13494483085433234,5.859872543994718,545,0.7426400360727198
2017-04-22,0.1244357008696048,6.1024155070272545,618,0.7242090930688889
2017-04-23,0.13307679158436764,5.978616552494778,756,0.7699289761664468
2017-04-24,0.13347184281551946,5.830636664975669,890,0.7818871707452468
2017-04-25,0.13159088685922993,5.636569580408879,663,0.7204151340180507
2017-04-26,0.11962084455956526,5.732035241934039,764,0.6762623266493011
2017-04-27,0.13265253292715604,5.944683361629975,707,0.7629495926200834
2017-04-28,0.0989310699156909,5.969684042694363,578,0.5767555235977477
2017-04-29,0.12916357773629397,5.863987767142914,650,0.7169066487115434
2017-04-30,0.11463267718895925,6.013854637776165,667,0.6825032533519287
2017-05-01,0.13658172370171204,5.973723839204996,675,0.8015782520943695
2017-05-02,0.1188997569102593,5.838863230993334,691,0.6793545362200023
2017-05-03,0.1532426335630917,5.759635499978552,708,0.8682710071416421
2017-05-04,0.12990725418780627,6.0270464916154705,672,0.7705107052019435
2017-05-05,0.14646307227157246,5.705773582794786,950,0.8269912993726573
2017-05-06,0.12949446310757656,5.930458834405128,682,0.7754442414005355
2017-05-07,0.14520166693390774,5.81814056235657,655,0.8554903517917918
2017-05-08,0.17052336845931296,5.734339845856555,711,0.9531864187384903
2017-05-09,0.16969785274294782,5.840582406769455,681,0.9847822569356667
2017-05-10,0.15146448677331112,5.929383061719687,788,0.8929184584982872
2017-05-11,0.14826477688311474,5.781188793825899,917,0.8473106154441461
2017-05-12,0.13292001249390586,5.917241213772478,836,0.7820335647368412
2017-05-13,0.12828328908937284,5.942466919367541,919,0.7496303024946941
2017-05-14,0.13129553307290923,5.845321727746846,864,0.7583208872983411
2017-05-15,0.13392587841481374,5.761436849823077,962,0.7440562494938099
2017-05-16,0.12231581600775919,5.851866198139675,873,0.708307728865683
2017-05-17,0.11629882260435473,5.905979565365639,992,0.6673113535204961
2017-05-18,0.10723144203492728,5.729007023833036,961,0.6054732701364577
2017-05-19,0.11249027142535248,5.734417803955937,782,0.6286890848380645
2017-05-20,0.10732544908998275,5.62150177425122,632,0.5898824964864879
2017-05-21,0.11472127728061951,5.766675623404511,894,0.6712748813877824
2017-05-22,0.13012965010031496,5.866590366379186,1032,0.7407632356561886
2017-05-23,0.14117851300281387,5.717222261274815,1019,0.7772714596491264
2017-05-24,0.12672828772498654,5.955667095615171,1094,0.7279164786641075
2017-05-25,0.13824994394699833,5.831722086204624,912,0.7871463509237665
2017-05-26,0.14992537363250943,5.483476659481131,1069,0.7833930350387601
2017-05-27,0.13312962165024095,5.295072198897917,841,0.6713577176615689
2017-05-28,0.12637774786101044,5.396444533753937,1247,0.6866139050998303
2017-05-29,0.12705680744271503,5.099915199713716,1491,0.6271924210866061
2017-05-30,0.12875600945624013,5.509796349857587,1232,0.6872025697751043
2017-05-31,0.14415212812287675,5.4637941557634315,1214,0.7813183049587719
2017-06-01,0.12069637045135663,5.664834633087978,1115,0.6619492939146153
2017-06-02,0.14293448837206937,5.628429430077224,1060,0.7864705898720386
2017-06-03,0.1383411707687861,5.907277191726718,1150,0.8268589485941034
2017-06-04,0.13804317018493759,5.7588743400629685,1087,0.7808674977821584
2017-06-05,0.13382436171563683,5.485819705526327,1101,0.7186407193170072
2017-06-06,0.1271056031266977,5.550875763387523,1228,0.7052314674951243
2017-06-07,0.13951330317237054,5.507070997328134,1179,0.7618662846490339
2017-06-08,0.12588051526227814,5.373721119817516,1054,0.6675176998379383
2017-06-09,0.1316374516917195,5.549145499764295,835,0.7144652554005629
2017-06-10,0.13485406780107756,5.588891751923943,921,0.7265581395190147
2017-06-11,0.13073501903454185,5.625435378908348,922,0.7319436307831635
2017-06-12,0.1323988490310398,5.512347185446362,926,0.7255340476293866
2017-06-13,0.13061278317849548,5.200059649868779,1039,0.7002776900926729
2017-06-14,0.11701850705144722,5.550712892406333,931,0.6438240399616049
2017-06-15,0.1277510961281673,5.278059960991519,872,0.6904506023284152
2017-06-16,0.13248428757791725,5.148452605695173,949,0.6792270413991826
2017-06-17,0.1399672043919332,5.366769835404486,763,0.7690912426818464
2017-06-18,0.12325313043198433,5.282660285799968,700,0.6714434955621409
2017-06-19,0.12400359266145901,5.602188428974967,797,0.6970205737600712
2017-06-20,0.12737231292103,5.4840289327728655,835,0.6711552530126946
2017-06-21,0.13691594087360304,5.395355576747323,1139,0.7348087003166098
2017-06-22,0.1416626031355619,5.439852898525441,775,0.7579566990537924
2017-06-23,0.1397264249983964,5.310799861843223,942,0.725037950025354
2017-06-24,0.15344063447515482,5.522028850050853,682,0.8184277635424175
2017-06-25,0.14276633083040682,5.609218809259559,792,0.7828650209723697
2017-06-26,0.12590761028695494,5.534706954186847,893,0.685500952319537
2017-06-27,0.12992267883099007,5.409640818313661,891,0.6794348533993987
2017-06-28,0.15116283456614996,5.65244044890155,687,0.8485021314643942
2017-06-29,0.13701024564826986,5.366645146907195,875,0.7214748259798316
2017-06-30,0.11408867628971604,5.482206420952461,719,0.5884931938097919
2017-07-01,0.12147439553139662,5.54433368844845,718,0.6401099338895541
2017-07-02,0.12172612696198748,5.51507866833331,735,0.6746035134741728
2017-07-03,0.14951144519136023,5.501694991635898,787,0.8265934676877452
2017-07-04,0.14719769586905615,5.205613772484555,864,0.7600669112649415
2017-07-05,0.149290625233251,5.404134596087859,714,0.7930795178610343
2017-07-06,0.13943973566980042,5.307626867932982,786,0.7348857400926377
2017-07-07,0.1376246702196697,5.461131955369527,728,0.7460747575299179
2017-07-08,0.1321176070770373,5.36697388462979,802,0.6891214122887236
2017-07-09,0.11541000154812077,5.488414067468863,805,0.6279872044400558
2017-07-10,0.1478895563101912,5.31530729556524,856,0.734854662438503
2017-07-11,0.13354634160429243,5.461223751621645,795,0.7111299273077001
2017-07-12,0.12261770682835915,5.418346615939179,919,0.6416980110110603
2017-07-13,0.13123683098666122,5.090773656473208,1009,0.661677783950246
2017-07-14,0.12768296830193562,5.230767379165407,886,0.6429148234157086
2017-07-15,0.11516248106269607,5.261364309472988,874,0.5909760413483955
2017-07-16,0.11382386942580239,5.353496658020294,947,0.595947791326094
2017-07-17,0.13880079584678115,5.40926034796197,865,0.7156090506425217
2017-07-18,0.1213454804026387,5.100295229303513,809,0.6047801529570066
2017-07-19,0.13811202902255046,5.110080432698911,898,0.6901117196428971
2017-07-20,0.12794005535917696,5.334973021278232,1160,0.6730244517567195
2017-07-21,0.12977715134624163,5.414965249484861,902,0.6961290433684698
2017-07-22,0.14203842330797126,5.32322013538699,915,0.746737597038774
2017-07-23,0.1436920981732219,5.420261287050614,935,0.7569864210340581
2017-07-24,0.12982532243689948,5.210925670685009,975,0.6661480246150102
2017-07-25,0.13668396268148733,5.110001503035916,875,0.6854866175472216
2017-07-26,0.12045679186385073,5.19390238564357,887,0.6401618955183986
2017-07-27,0.11371822912984755,5.205779767892304,1144,0.587208761314052
2017-07-28,0.15447078633325897,5.179019371493547,1032,0.7827550716773997
2017-07-29,0.14566054518901916,5.1482454159488,966,0.7588664568684638
2017-07-30,0.14736914015466338,5.200094139827215,933,0.7656425517489658
2017-07-31,0.14518592953457088,5.182567360180667,1163,0.7607034654740246
2017-08-01,0.1289382404262638,5.037953079024323,1270,0.6369551760433436
2017-08-02,0.12335200718240187,4.940507803905907,879,0.600387946267388
2017-08-03,0.13400579967887338,5.196918778152058,1051,0.6994701078432729
2017-08-04,0.11832856481148521,5.1834333083195325,962,0.593136210116941
2017-08-05,0.13878453968068885,5.220910585308973,832,0.7239348226817126
2017-08-06,0.12125519190863972,5.339361396794654,887,0.6504655276385823
2017-08-07,0.1326702579396608,5.247952339483598,912,0.6834986430354643
2017-08-08,0.11019979756776674,5.20360667371001,960,0.5745935513226562
2017-08-09,0.12956186542490744,5.1676635727126214,994,0.6728259552400918
2017-08-10,0.1541988653548166,5.206296408656859,965,0.7975654706984622
2017-08-11,0.15733695873888787,5.196245694853724,943,0.8084585019916155
2017-08-12,0.128104251901877,5.215506412645088,896,0.660945347150892
2017-08-13,0.12747207549661332,5.443838182821344,890,0.6969119731672899
2017-08-14,0.1591244153744092,5.199755512472265,1147,0.796809717914049
2017-08-15,0.14406621324693544,5.154961609107387,984,0.7318360492437002
2017-08-16,0.12564750537955177,5.169011386996937,943,0.6424670129009707
2017-08-17,0.14085529985664566,5.081080565875061,1073,0.7056717084382391
2017-08-18,0.14751467860415965,5.189031028634532,1141,0.7519889905008896
2017-08-19,0.14421618590886912,5.079943979611314,1154,0.7178676744211101
2017-08-20,0.13345524008177145,5.153320894969461,932,0.6945214898319
2017-08-21,0.1277309705007724,5.208323179429717,933,0.670752091080069
2017-08-22,0.14913415896791038,5.289017769893034,1073,0.7833691017879567
2017-08-23,0.155257275065087,5.096104079010288,1001,0.7848305300996529
2017-08-24,0.1545197867127824,5.220511608224783,1045,0.8005986582223603
2017-08-25,0.12730568193990913,5.072606864269314,1036,0.6391331447213473
2017-08-26,0.12570407294673663,5.14687322654625,1060,0.6465004021395837
2017-08-27,0.125963759761634,4.984308174154485,979,0.6448868318665256
2017-08-28,0.12748483104661196,4.821593440685791,1102,0.6089208272547955
2017-08-29,0.12229146868572671,4.926756802770701,1277,0.5870460412499415
2017-08-30,0.1276377901997834,4.792840208271096,1338,0.6228584135018157
2017-08-31,0.14462939311872575,4.936243799573222,1130,0.7106928886238119
2017-09-01,0.1323991495888416,4.916589996186774,1126,0.6375390770296872
2017-09-02,0.13824355709731648,4.999919776872435,1027,0.6830383173168085
2017-09-03,0.13166311835387562,4.951580890104552,952,0.6500639650391865
2017-09-04,0.1536114662432954,4.773067911101089,1005,0.7657682926306262
2017-09-05,0.13386146577429453,4.822800931886685,1271,0.6382056958846272
2017-09-06,0.11885137948755879,4.801696797199372,1216,0.569483945035027
2017-09-07,0.13618328811077368,4.845642232344886,1183,0.6461141393720328
2017-09-08,0.12385311699035674,4.885375508587301,1321,0.5851893005024295
2017-09-09,0.12164316334854434,4.822728398055364,1324,0.5600951746886562
2017-09-10,0.13005008193161036,4.731355828924374,1230,0.6233389749620575
2017-09-11,0.13378731790288861,4.6554244737713875,1445,0.6259514343998456
2017-09-12,0.12348871411357716,4.576002307917753,1171,0.5596570269839457
2017-09-13,0.11257979505673522,4.682502881470337,1382,0.530741153262993
2017-09-14,0.09486776380293985,4.717520721350813,1656,0.4411754964708145
2017-09-15,0.11866900349864255,4.686189192095362,1914,0.5504633544191804
2017-09-16,0.12281577459099469,4.94552332548385,1555,0.5848823192180579
2017-09-17,0.11666397603342353,4.696250536771268,1278,0.5294372272822635
2017-09-18,0.11521984906705587,4.863759612547164,1229,0.5772119545314239
2017-09-19,0.11326690995433333,4.670233156242722,1627,0.5298395431597138
2017-09-20,0.11601127803246959,4.837561623782148,1728,0.5485483711319729
2017-09-21,0.11851731668746104,4.83112601405837,1637,0.5733415844327389
2017-09-22,0.11487375416888002,4.738337166445734,1370,0.5388864931028344
2017-09-23,0.11300714059428604,4.82201476915851,1109,0.5252158800569984
2017-09-24,0.12237981327211978,4.80643908687368,1138,0.5885610410641247
2017-09-25,0.13552210213749602,4.702632260387799,1435,0.633501875917
2017-09-26,0.1257860437210856,4.766920523609582,1551,0.6170058190898379
2017-09-27,0.12401824609407187,4.80052022993329,1433,0.609988076223452
2017-09-28,0.12861528280639034,4.739108903189939,1221,0.615811352915023
2017-09-29,0.13681086459225547,4.739585269536471,1550,0.6487449121543654
2017-09-30,0.1404585117841137,4.648154128110053,1505,0.6585926480661353
2017-10-01,0.1599326689446357,4.706002988507058,1442,0.7523366063812845
2017-10-02,0.1438879513834212,4.518020849968026,1614,0.6442329573144273
2017-10-03,0.14408345307920187,4.681036109554675,1432,0.6817616292979177
2017-10-04,0.13711961825711358,4.795534193229743,1302,0.656818047943084
2017-10-05,0.1358982022502722,4.5674810115920215,1735,0.6164777321154825
2017-10-06,0.12981854359616982,4.560268109120989,1236,0.5656970934916113
2017-10-07,0.1408395371697106,4.805288642368901,1394,0.6695688543007833
2017-10-08,0.1432024058937483,4.8556857554320745,1499,0.7085795170792977
2017-10-09,0.12643743394737345,4.554396593344042,1699,0.5815598750976294
2017-10-10,0.12811303510265218,4.624906156720325,1879,0.5852979519544056
2017-10-11,0.12264244549534785,4.476500315346235,1906,0.5507543290269787
2017-10-12,0.1339098929588991,4.389327420345643,1781,0.5828797017501179
2017-10-13,0.13488323261142546,4.448938543259242,1596,0.5732457325491316
2017-10-14,0.12172788018200131,4.351244921824105,1744,0.5386394815548827
2017-10-15,0.13250141472467325,4.404735246515453,2040,0.5669143571115643
2017-10-16,0.1259731360068922,4.2903533253837365,1935,0.5457551106880223
2017-10-17,0.13908064244045665,4.393802596819646,2066,0.6055404316309677
2017-10-18,0.12876042188014664,4.324314094434194,1995,0.5551115772777196
2017-10-19,0.1333910070784923,4.451376044051978,2020,0.5891756361889036
2017-10-20,0.13354139822940084,4.5921266151568485,1592,0.6166170932199434
2017-10-21,0.12905221858600666,4.266515057338459,1763,0.5480353174185507
2017-10-22,0.12753658836087564,4.480226299888023,1872,0.5665458647636642
2017-10-23,0.12126957214552052,4.166381320572084,1606,0.5126573874900777
2017-10-24,0.1277559936613274,4.277432244388591,1973,0.543807033764272
2017-10-25,0.11796144537312357,4.275069440636336,1972,0.4906645074643067
2017-10-26,0.141607111158444,4.319226415790877,2184,0.6029344082438582
2017-10-27,0.1223127979793731,4.468067608344329,2154,0.5402067942720696
2017-10-28,0.13000323194387764,4.304734041897088,2189,0.5545929826307104
2017-10-29,0.12035471002500842,4.568300228238966,1874,0.5239798647234748
2017-10-30,0.13866706535479065,4.171158269969183,2023,0.570567423792033
2017-10-31,0.10812281385857428,4.127086628977697,1992,0.432993586477314
2017-11-01,0.13178142254351724,4.122560818786352,1862,0.5603330960199625
2017-11-02,0.13649824326855048,4.232779482066662,2211,0.5796274628846461
2017-11-03,0.13439209670122093,4.067494692383312,2368,0.5364527261531669
2017-11-04,0.14998730766437904,4.345407585945726,1891,0.635704814955206
2017-11-05,0.13472923210561819,4.286477202849688,1818,0.56593222798585
2017-11-06,0.1429620522161343,4.085370664662988,2303,0.5762931108803273
2017-11-07,0.15325207726307438,3.8829201841271153,2084,0.5686672951972418
2017-11-08,0.14832817361785425,4.047404133406943,2553,0.5970766036137364
2017-11-09,0.14448046625319175,3.9521965000010715,2591,0.5793951907012685
2017-11-10,0.1293365176380556,3.9940864055917595,2507,0.49919758763344735
2017-11-11,0.14793992210960796,4.073736743866158,1913,0.5790213156044673
2017-11-12,0.12603216459254574,3.9195889283337113,2370,0.4850682988066856
2017-11-13,0.11891695893788085,3.942339905970734,2554,0.47652535006938684
2017-11-14,0.12576483454952156,3.9275444451382917,2166,0.4996493316288675
2017-11-15,0.1345510676013034,4.0682205977268415,2324,0.5491211920307142
2017-11-16,0.1347021923098914,4.033866759205548,2431,0.541185485659444
2017-11-17,0.12908548356227867,3.9774636678661355,2123,0.5003924187973477
2017-11-18,0.13006538094365044,3.97884888245247,1724,0.5086820646516768
2017-11-19,0.13953728978729546,4.123444694014291,1772,0.5615029549339724
2017-11-20,0.12814813109409207,3.9923512368687866,2218,0.5021218916568456
2017-11-21,0.11725441691846931,3.691688181889406,2362,0.43039222492053214
2017-11-22,0.13010878349746738,3.858351726436687,2023,0.5150435189886884
2017-11-23,0.14024800272111118,3.95299921646487,2121,0.5552125509980796
2017-11-24,0.1360158571843359,3.913196788612628,2263,0.5203996680504501
2017-11-25,0.13432375347083195,4.021774814936491,1862,0.5265710955662949
2017-11-26,0.12262863945424296,4.081318444385881,1803,0.48674905210004904
2017-11-27,0.13254843902611754,3.909710078852035,1931,0.5197070641412431
2017-11-28,0.13984588674884252,3.9029659986578014,2149,0.5586021898566345
2017-11-29,0.14466477050124515,3.755053033391927,2003,0.5338059932014972
2017-11-30,0.12418003616239393,3.8470599227145867,2149,0.48447757724765667
2017-12-01,0.13467497811629356,3.9500375224890205,2154,0.5434289618516583
2017-12-02,0.1314777079652816,4.140256076880887,2151,0.5488866716390958
2017-12-03,0.1400782783006438,4.063193539815886,2197,0.539715499046444
2017-12-04,0.1360830063164985,3.6820773687849253,2162,0.5008759810231858
2017-12-05,0.13760697468980568,3.849149858779552,2494,0.5093298496298772
2017-12-06,0.13552211555253887,3.536955197507791,2840,0.4950578974817609
2017-12-07,0.11833521493462125,3.923042326960726,2300,0.45933639218777955
2017-12-08,0.1157827063054653,3.7062613356496845,2542,0.43273737248056904
2017-12-09,0.1285204425531873,3.9684456313379055,2006,0.5168983663366973
2017-12-10,0.1399797192670258,3.8700898522824962,2051,0.5435176096759582
2017-12-11,0.13314983795340016,3.411525810259008,2605,0.47723165801309747
2017-12-12,0.1336107196485974,3.761142379042036,2179,0.5113169013516639
2017-12-13,0.1355750802173032,3.864963478483968,1736,0.5267478550620254
2017-12-14,0.13697921051854836,3.992219540478745,2703,0.5385103997393447
2017-12-15,0.11970508749682021,3.875895731672158,2436,0.4448803036076409
2017-12-16,0.1400351129326774,3.8805818299110504,2064,0.5452835327688685
2017-12-17,0.1292662930924091,3.7551499568464095,2485,0.4844058487801098
2017-12-18,0.14010310228256942,3.3753637163142907,2284,0.4698159756076837
2017-12-19,0.14582007790567264,3.647121696824701,1886,0.5457763990312056
2017-12-20,0.1268246558290494,3.585110730529074,2591,0.4494779014185087
2017-12-21,0.1299094770137622,3.6752755538743904,2596,0.4690764799161046
2017-12-22,0.12772370546055165,3.5699208227008867,2509,0.45322105189281087
2017-12-23,0.12356173087293844,3.530194462347024,2068,0.4217620746097534
2017-12-24,0.14622266561336836,3.5314166816663697,2231,0.5261217950623508
2017-12-25,0.11735322730967294,3.6637154650036177,1963,0.4402877772546203
2017-12-26,0.13561751019132282,3.414297574618567,2121,0.4693388411896096
2017-12-27,0.13042725979678393,3.5105419087924603,2522,0.4809757623179465
2017-12-28,0.1321993432986847,3.3696668232348443,2646,0.4613821730022771
2017-12-29,0.12796284029732022,3.5405087136288818,2006,0.4449201134221717
2017-12-30,0.13133517758971952,3.658548396409082,2191,0.471745244818823
2017-12-31,0.15009020896495556,3.405815820097828,1757,0.5293951181192924
2018-01-01,0.14542133347946778,3.4746124868575627,1667,0.49783537778337317
2018-01-02,0.13343761595840795,3.5032603833841947,1935,0.4779542085974565
2018-01-03,0.12926403890568955,3.461729443400367,2480,0.4363042635358814
2018-01-04,0.12716555837730742,3.342369550622601,2365,0.43433959396531413
2018-01-05,0.13833437110415633,3.328568522464895,2413,0.4443554391679327
2018-01-06,0.13980767277952044,3.5409708201752745,2102,0.5093864100500869
2018-01-07,0.1470435666877731,3.4135308072799875,1962,0.5186821478821014
2018-01-08,0.14169787452041344,3.2478190238337015,2217,0.4623329803269669
2018-01-09,0.1510185234677657,3.276225083108336,2577,0.5117367419310143
2018-01-10,0.13275514354073586,3.0709145903932717,2439,0.40235987621008645
2018-01-11,0.12342745393689494,3.150782891131394,2899,0.3881314022428828
2018-01-12,0.1279889798849456,3.370411465682186,2628,0.4293357784558806
2018-01-13,0.12488947419477389,3.3652973319712487,2191,0.4293378268107405
2018-01-14,0.13747056298538907,3.1365711840531283,2312,0.43103163836059566
2018-01-15,0.13310776932276802,3.059098648089775,2419,0.4003052405026742
2018-01-16,0.12706146889056433,3.050436025285972,2623,0.38015075763587686
2018-01-17,0.12239928225631301,3.0448707269175164,2417,0.3993030405360142
2018-01-18,0.13614251077971076,3.196047425681878,2956,0.42902371752419133
2018-01-19,0.15156016266650812,3.065889747290119,2200,0.455264895126954
2018-01-20,0.13903768388695759,3.0965946293773103,1501,0.4283359055302308
2018-01-21,0.13945360188707956,3.167951628188567,1877,0.4120985219610833
2018-01-22,0.1287589570454818,2.9772025686409505,2389,0.3733665386966956
2018-01-23,0.140977664865412,2.8853235910673085,1952,0.4021169416164969
2018-01-24,0.1416499558698787,2.9618292920494738,1895,0.41769813463266214
2018-01-25,0.1326384839443172,3.03407772767624,2182,0.4097596536459849
2018-01-26,0.12967645360138322,3.2444331870603835,2041,0.4152431925612658
2018-01-27,0.1406919228494095,3.1610730603750317,2130,0.4253815341492443
2018-01-28,0.14367790808584777,3.33624799270692,1930,0.47856262433829344
2018-01-29,0.12421209312185914,3.222834486823663,2008,0.39439639481285155
2018-01-30,0.12793343419740852,3.2101907653219146,2409,0.400818580069248
2018-01-31,0.13524537592341418,3.2644971742559026,2382,0.41933573479109526
2018-02-01,0.11496601061138842,3.1946563997422537,2756,0.3578457487006565
2018-02-02,0.12977668444388304,3.123503036778533,2424,0.4006510994515874
2018-02-03,0.1276551540149355,3.16855439555585,1951,0.400113927299273
2018-02-04,0.13713548018527325,3.111466578985309,1800,0.4338283755655907
2018-02-05,0.11876653601518872,3.0643906688891667,1984,0.37168054101706216
2018-02-06,0.10980925306073613,3.2832080914622797,2216,0.3698495222884996
2018-02-07,0.12446404824873189,3.251903097298091,2114,0.3937564656320205
2018-02-08,0.13016965434435607,3.1175679166334156,2107,0.3944616362106712
2018-02-09,0.14195966010903552,2.9528944948470004,1908,0.40999094465433356
2018-02-10,0.12602894359332592,2.9527476716933965,1518,0.3732685359487301
2018-02-11,0.13274179297447627,3.2236171156667686,1141,0.41928691679961566
2018-02-12,0.14510721998295406,3.158052691573036,1769,0.44707248167211555
2018-02-13,0.1367677991031637,3.2679544902312023,1818,0.42105685632435347
2018-02-14,0.13044718167690006,3.112698955765503,1645,0.4016839038788301
2018-02-15,0.12628660169394004,3.181927329348515,1665,0.39779896102443896
2018-02-16,0.11761808674242474,3.2020808105621974,1766,0.3689514323787746
2018-02-17,0.12676048461426942,3.058392038445567,1601,0.3969730177246637
2018-02-18,0.12047175387349612,2.945974799492707,1473,0.34733967741686805
2018-02-19,0.11478189277216633,2.9287386817374093,1846,0.3610007016688165
2018-02-20,0.14041767173827957,2.9503777580187136,1676,0.4178355064953037
2018-02-21,0.14604572958350573,2.9371304455437732,1891,0.4323208439987118
2018-02-22,0.14310071197401625,3.0067087792561753,1800,0.44288182135606063
2018-02-23,0.13121161376022547,2.9464947273860185,1586,0.38245742200119115
2018-02-24,0.11695404259788804,2.8664966065878676,1364,0.3315534999280958
2018-02-25,0.15819090696739635,2.88987143001748,1302,0.4532904172316095
2018-02-26,0.12425364659590112,2.634098505229462,1743,0.31065877994791347
2018-02-27,0.14894062554879003,2.83733392779044,1903,0.414053306012251
2018-02-28,0.12371541004701182,2.8584042280694684,2068,0.34722886353362464
2018-03-01,0.1470119995269565,2.7225725493413813,2144,0.3815364042143016
